Region,Subregion,country,iso3_code,Indicator,Disaggregation,Gender,Source,Unit,Year,Value,Footnote
Europe,Southern Europe,Portugal,PRT,Homicide: # of victims,-,Female,SDG,Count,2002,37,
Europe,Southern Europe,Portugal,PRT,Homicide: # of victims,-,Female,SDG,Count,2003,33,
Europe,Southern Europe,Portugal,PRT,Homicide: # of victims,-,Female,SDG,Count,2004,39,
Europe,Southern Europe,Portugal,PRT,Homicide: # of victims,-,Female,SDG,Count,2005,32,
Europe,Southern Europe,Portugal,PRT,Homicide: # of victims,-,Female,SDG,Count,2006,42,
Europe,Southern Europe,Portugal,PRT,Homicide: # of victims,-,Female,SDG,Count,2007,51,
Europe,Southern Europe,Portugal,PRT,Homicide: # of victims,-,Female,SDG,Count,2008,36,
Europe,Southern Europe,Portugal,PRT,Homicide: # of victims,-,Female,SDG,Count,2009,37,
Europe,Southern Europe,Portugal,PRT,Homicide: # of victims,-,Female,SDG,Count,2010,41,
Europe,Southern Europe,Portugal,PRT,Homicide: # of victims,-,Female,SDG,Count,2011,39,
Europe,Southern Europe,Portugal,PRT,Homicide: # of victims,-,Female,SDG,Count,2012,41,
Europe,Southern Europe,Portugal,PRT,Homicide: # of victims,-,Female,SDG,Count,2013,51,
Europe,Southern Europe,Portugal,PRT,Homicide: # of victims,-,Female,SDG,Count,2014,48,
Europe,Southern Europe,Portugal,PRT,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,External,Count,2019,27,IPFM - Intimate partner or family member
Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Female,MD,Count,1990,75,
Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Female,MD,Count,1991,108,
Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Female,MD,Count,1992,76,
Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Female,MD,Count,1993,99,
Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Female,MD,Count,1994,84,
Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Female,MD,Count,1995,78,
Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Female,MD,Count,1996,76,
Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Female,MD,Count,1997,58,
Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Female,MD,Count,1998,59,
Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Female,MD,Count,1999,56,
Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Female,NSO,Count,2000,74,
Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Female,NSO,Count,2001,69,
Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Female,NSO,Count,2002,63,
Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Female,NSO,Count,2003,59,
Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Female,NSO,Count,2004,68,
Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Female,NSO,Count,2005,66,
Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Female,NSO,Count,2006,45,
Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Female,NSO,Count,2007,50,
Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Female,NSO,Count,2008,64,
Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Female,NSO,Count,2009,56,
Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Female,NSO,Count,2010,64,
Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Female,NSO,Count,2011,82,
Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Female,NSO,Count,2012,83,
Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Female,NSO,Count,2013,53,
Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Female,NSO,Count,2014,52,
Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Female,NSO,Count,2015,37,
Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Female,NSO,Count,2016,56,
Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Female,CTS,Count,2017,34,
Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Female,CTS,Count,2017,12,IP - Intimate partner
Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Female,CTS,Count,2018,51,
Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Female,CTS,Count,2018,23,IP - Intimate partner
Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Female,NSO,Count,2019,38,
Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,External,Count,2019,10,IPFM - Intimate partner or family member
Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Female,External,Count,2020,46,
Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,External,Count,2020,8,IPFM - Intimate partner or family member
Asia,Western Asia,Qatar,QAT,Homicide: # of victims,-,Female,MD,Count,2001,1,
Asia,Western Asia,Qatar,QAT,Homicide: # of victims,-,Female,MD,Count,2004,1,
Asia,Western Asia,Qatar,QAT,Homicide: # of victims,-,Female,MD,Count,2005,4,
Asia,Western Asia,Qatar,QAT,Homicide: # of victims,-,Female,MD,Count,2006,1,
Asia,Western Asia,Qatar,QAT,Homicide: # of victims,-,Female,MD,Count,2007,3,
Asia,Western Asia,Qatar,QAT,Homicide: # of victims,-,Female,MD,Count,2008,1,
Asia,Western Asia,Qatar,QAT,Homicide: # of victims,-,Female,MD,Count,2009,2,
Asia,Western Asia,Qatar,QAT,Homicide: # of victims,-,Female,MD,Count,2010,0,
Asia,Western Asia,Qatar,QAT,Homicide: # of victims,-,Female,MD,Count,2011,0,
Asia,Western Asia,Qatar,QAT,Homicide: # of victims,-,Female,MD,Count,2012,1,
Asia,Western Asia,Qatar,QAT,Homicide: # of victims,-,Female,MD,Count,2013,1,
Asia,Western Asia,Qatar,QAT,Homicide: # of victims,-,Female,MD,Count,2014,2,
Asia,Eastern Asia,Republic of Korea,KOR,Homicide: # of victims,-,Female,GSH Revision,Count,2011,217,
Asia,Eastern Asia,Republic of Korea,KOR,Homicide: # of victims,-,Female,GSH Revision,Count,2012,219,
Asia,Eastern Asia,Republic of Korea,KOR,Homicide: # of victims,-,Female,GSH Revision,Count,2013,182,
Asia,Eastern Asia,Republic of Korea,KOR,Homicide: # of victims,-,Female,GSH Revision,Count,2014,193,
Asia,Eastern Asia,Republic of Korea,KOR,Homicide: # of victims,-,Female,GSH Revision,Count,2015,198,
Asia,Eastern Asia,Republic of Korea,KOR,Homicide: # of victims,-,Female,GSH Revision,Count,2016,193,
Asia,Eastern Asia,Republic of Korea,KOR,Homicide: # of victims,-,Female,CTS,Count,2017,153,
Asia,Eastern Asia,Republic of Korea,KOR,Homicide: # of victims,-,Female,CTS,Count,2018,154,
Asia,Eastern Asia,Republic of Korea,KOR,Homicide: # of victims,-,Female,CTS,Count,2019,154,
Asia,Eastern Asia,Republic of Korea,KOR,Homicide: # of victims,-,Female,CTS,Count,2020,138,
Europe,Eastern Europe,Republic of Moldova,MDA,Homicide: # of victims,-,Female,MD,Count,1991,96,
Europe,Eastern Europe,Republic of Moldova,MDA,Homicide: # of victims,-,Female,MD,Count,1992,126,
Europe,Eastern Europe,Republic of Moldova,MDA,Homicide: # of victims,-,Female,MD,Count,1993,112,
Europe,Eastern Europe,Republic of Moldova,MDA,Homicide: # of victims,-,Female,MD,Count,1994,103,
Europe,Eastern Europe,Republic of Moldova,MDA,Homicide: # of victims,-,Female,MD,Count,1995,93,
Europe,Eastern Europe,Republic of Moldova,MDA,Homicide: # of victims,-,Female,MD,Count,1996,112,
Europe,Eastern Europe,Republic of Moldova,MDA,Homicide: # of victims,-,Female,MD,Count,1997,106,
Europe,Eastern Europe,Republic of Moldova,MDA,Homicide: # of victims,-,Female,MD,Count,1998,90,
Europe,Eastern Europe,Republic of Moldova,MDA,Homicide: # of victims,-,Female,MD,Count,1999,98,
Europe,Eastern Europe,Republic of Moldova,MDA,Homicide: # of victims,-,Female,MD,Count,2000,120,
Europe,Eastern Europe,Republic of Moldova,MDA,Homicide: # of victims,-,Female,MD,Count,2001,120,
Europe,Eastern Europe,Republic of Moldova,MDA,Homicide: # of victims,-,Female,MD,Count,2002,126,
Europe,Eastern Europe,Republic of Moldova,MDA,Homicide: # of victims,-,Female,MD,Count,2003,107,
Europe,Eastern Europe,Republic of Moldova,MDA,Homicide: # of victims,-,Female,MD,Count,2004,92,
Europe,Eastern Europe,Republic of Moldova,MDA,Homicide: # of victims,-,Female,CTS,Count,2005,,
Europe,Eastern Europe,Republic of Moldova,MDA,Homicide: # of victims,-,Female,CTS,Count,2006,76,
Europe,Eastern Europe,Republic of Moldova,MDA,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2006,8,IPFM - Intimate partner or family member
Europe,Eastern Europe,Republic of Moldova,MDA,Homicide: # of victims,-,Female,CTS,Count,2007,68,
Europe,Eastern Europe,Republic of Moldova,MDA,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2007,5,IPFM - Intimate partner or family member
Europe,Eastern Europe,Republic of Moldova,MDA,Homicide: # of victims,-,Female,CTS,Count,2008,91,
Europe,Eastern Europe,Republic of Moldova,MDA,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2008,15,IPFM - Intimate partner or family member
Europe,Eastern Europe,Republic of Moldova,MDA,Homicide: # of victims,-,Female,CTS,Count,2009,71,
Europe,Eastern Europe,Republic of Moldova,MDA,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2009,6,IPFM - Intimate partner or family member
Europe,Eastern Europe,Republic of Moldova,MDA,Homicide: # of victims,-,Female,CTS,Count,2010,102,
Europe,Eastern Europe,Republic of Moldova,MDA,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2010,18,IPFM - Intimate partner or family member
Europe,Eastern Europe,Republic of Moldova,MDA,Homicide: # of victims,-,Female,CTS,Count,2011,87,
Europe,Eastern Europe,Republic of Moldova,MDA,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2011,16,IPFM - Intimate partner or family member
Europe,Eastern Europe,Republic of Moldova,MDA,Homicide: # of victims,-,Female,CTS,Count,2012,63,
Europe,Eastern Europe,Republic of Moldova,MDA,Homicide: # of victims,-,Female,CTS,Count,2013,69,
Europe,Eastern Europe,Republic of Moldova,MDA,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2013,13,IPFM - Intimate partner or family member
Europe,Eastern Europe,Republic of Moldova,MDA,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Female,CTS,Count,2013,8,IP - Intimate partner
Europe,Eastern Europe,Republic of Moldova,MDA,Homicide: # of victims,-,Female,CTS,Count,2014,17,
Europe,Eastern Europe,Republic of Moldova,MDA,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2014,17,IPFM - Intimate partner or family member
Europe,Eastern Europe,Republic of Moldova,MDA,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Female,CTS,Count,2014,1,IP - Intimate partner
Europe,Eastern Europe,Republic of Moldova,MDA,Homicide: # of victims,-,Female,CTS,Count,2015,47,
Europe,Eastern Europe,Republic of Moldova,MDA,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2015,7,IPFM - Intimate partner or family member
Europe,Eastern Europe,Republic of Moldova,MDA,Homicide: # of victims,-,Female,CTS,Count,2016,48,
Europe,Eastern Europe,Republic of Moldova,MDA,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2016,7,IPFM - Intimate partner or family member
Europe,Eastern Europe,Republic of Moldova,MDA,Homicide: # of victims,-,Female,CTS,Count,2017,36,
Europe,Eastern Europe,Republic of Moldova,MDA,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2017,12,IPFM - Intimate partner or family member
Europe,Eastern Europe,Republic of Moldova,MDA,Homicide: # of victims,-,Female,CTS,Count,2018,41,
Europe,Eastern Europe,Republic of Moldova,MDA,Homicide: # of victims,-,Female,SDG,Count,2019,43,
Africa,Sub-Saharan Africa,Réunion,REU,Homicide: # of victims,-,Female,MD,Count,2004,10,
Africa,Sub-Saharan Africa,Réunion,REU,Homicide: # of victims,-,Female,MD,Count,2005,7,
Africa,Sub-Saharan Africa,Réunion,REU,Homicide: # of victims,-,Female,MD,Count,2006,8,
Africa,Sub-Saharan Africa,Réunion,REU,Homicide: # of victims,-,Female,MD,Count,2007,8,
Africa,Sub-Saharan Africa,Réunion,REU,Homicide: # of victims,-,Female,MD,Count,2008,4,
Africa,Sub-Saharan Africa,Réunion,REU,Homicide: # of victims,-,Female,MD,Count,2009,5,
Europe,Eastern Europe,Romania,ROU,Homicide: # of victims,-,Female,MD,Count,1990,194,
Europe,Eastern Europe,Romania,ROU,Homicide: # of victims,-,Female,MD,Count,1991,184,
Europe,Eastern Europe,Romania,ROU,Homicide: # of victims,-,Female,MD,Count,1992,213,
Europe,Eastern Europe,Romania,ROU,Homicide: # of victims,-,Female,MD,Count,1993,,
Europe,Eastern Europe,Romania,ROU,Homicide: # of victims,-,Female,MD,Count,1994,222,
Europe,Eastern Europe,Romania,ROU,Homicide: # of victims,-,Female,MD,Count,1995,209,
Europe,Eastern Europe,Romania,ROU,Homicide: # of victims,-,Female,MD,Count,1996,219,
Europe,Eastern Europe,Romania,ROU,Homicide: # of victims,-,Female,MD,Count,1997,221,
Europe,Eastern Europe,Romania,ROU,Homicide: # of victims,-,Female,MD,Count,1998,165,
Europe,Eastern Europe,Romania,ROU,Homicide: # of victims,-,Female,MD,Count,1999,162,
Europe,Eastern Europe,Romania,ROU,Homicide: # of victims,-,Female,SDG,Count,2000,140,
Europe,Eastern Europe,Romania,ROU,Homicide: # of victims,-,Female,SDG,Count,2001,177,
Europe,Eastern Europe,Romania,ROU,Homicide: # of victims,-,Female,SDG,Count,2002,243,
Europe,Eastern Europe,Romania,ROU,Homicide: # of victims,-,Female,SDG,Count,2003,238,
Europe,Eastern Europe,Romania,ROU,Homicide: # of victims,-,Female,SDG,Count,2004,154,
Europe,Eastern Europe,Romania,ROU,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2005,46,IPFM - Intimate partner or family member
Europe,Eastern Europe,Romania,ROU,Homicide: # of victims,-,Female,SDG,Count,2005,156,
Europe,Eastern Europe,Romania,ROU,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2006,53,IPFM - Intimate partner or family member
Europe,Eastern Europe,Romania,ROU,Homicide: # of victims,-,Female,SDG,Count,2006,110,
Europe,Eastern Europe,Romania,ROU,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2007,44,IPFM - Intimate partner or family member
Europe,Eastern Europe,Romania,ROU,Homicide: # of victims,-,Female,SDG,Count,2007,123,
Europe,Eastern Europe,Romania,ROU,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2008,51,IPFM - Intimate partner or family member
Europe,Eastern Europe,Romania,ROU,Homicide: # of victims,-,Female,SDG,Count,2008,101,
Europe,Eastern Europe,Romania,ROU,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2009,38,IPFM - Intimate partner or family member
Europe,Eastern Europe,Romania,ROU,Homicide: # of victims,-,Female,SDG,Count,2009,88,
Europe,Eastern Europe,Romania,ROU,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2010,35,IPFM - Intimate partner or family member
Europe,Eastern Europe,Romania,ROU,Homicide: # of victims,-,Female,SDG,Count,2010,90,
Europe,Eastern Europe,Romania,ROU,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2011,36,IPFM - Intimate partner or family member
Europe,Eastern Europe,Romania,ROU,Homicide: # of victims,-,Female,SDG,Count,2011,69,
Europe,Eastern Europe,Romania,ROU,Homicide: # of victims,-,Female,SDG,Count,2012,83,
Europe,Eastern Europe,Romania,ROU,Homicide: # of victims,-,Female,SDG,Count,2013,58,
Europe,Eastern Europe,Romania,ROU,Homicide: # of victims,-,Female,SDG,Count,2014,107,
Europe,Eastern Europe,Romania,ROU,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2015,64,IPFM - Intimate partner or family member
Europe,Eastern Europe,Romania,ROU,Homicide: # of victims,-,Female,SDG,Count,2015,95,
Europe,Eastern Europe,Romania,ROU,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2016,42,IPFM - Intimate partner or family member
Europe,Eastern Europe,Romania,ROU,Homicide: # of victims,-,Female,SDG,Count,2016,91,
Europe,Eastern Europe,Romania,ROU,Homicide: # of victims,-,Female,CTS,Count,2017,89,
Europe,Eastern Europe,Romania,ROU,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2017,54,IPFM - Intimate partner or family member
Europe,Eastern Europe,Romania,ROU,Homicide: # of victims,-,Female,CTS,Count,2018,82,
Europe,Eastern Europe,Romania,ROU,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2018,54,IPFM - Intimate partner or family member
Europe,Eastern Europe,Romania,ROU,Homicide: # of victims,-,Female,CTS,Count,2019,71,
Europe,Eastern Europe,Romania,ROU,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2019,54,IPFM - Intimate partner or family member
Europe,Eastern Europe,Romania,ROU,Homicide: # of victims,-,Female,CTS,Count,2020,96,
Europe,Eastern Europe,Romania,ROU,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2020,44,IPFM - Intimate partner or family member
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Female,WHO,Count,1990,5107,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Female,WHO,Count,1991,5310,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Female,WHO,Count,1992,7778,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Female,WHO,Count,1993,10618,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Female,WHO,Count,1994,11297,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Female,WHO,Count,1995,10777,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Female,WHO,Count,1996,9643,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Female,WHO,Count,1997,8688,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Female,WHO,Count,1998,8423,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Female,WHO,Count,1999,9870,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Female,WHO,Count,2000,10337,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Female,WHO,Count,2001,10756,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Female,WHO,Count,2002,10716,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Female,WHO,Count,2003,10305,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Female,WHO,Count,2004,9641,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Female,WHO,Count,2005,8849,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Female,WHO,Count,2006,7215,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Female,WHO,Count,2007,6196,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Female,NSO,Count,2008,4493,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Female,NSO,Count,2009,4620,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Female,NSO,Count,2010,4358,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Female,NSO,Count,2011,4057,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Female,GSH Revision,Count,2012,4239,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Female,GSH Revision,Count,2013,4021,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2014,1179,IPFM - Intimate partner or family member
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Female,CTS,Count,2014,792,IP - Intimate partner
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Female,GSH Revision,Count,2014,4191,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Female,CTS,Count,2015,4154,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2015,1295,IPFM - Intimate partner or family member
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Female,CTS,Count,2015,853,IP - Intimate partner
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Female,CTS,Count,2016,4152,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2016,1304,IPFM - Intimate partner or family member
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Female,CTS,Count,2016,860,IP - Intimate partner
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Female,CTS,Count,2017,3484,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2017,1146,IPFM - Intimate partner or family member
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Female,CTS,Count,2017,796,IP - Intimate partner
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Female,CTS,Count,2018,3173,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2018,1323,IPFM - Intimate partner or family member
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Female,CTS,Count,2018,904,IP - Intimate partner
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2019,1326,IPFM - Intimate partner or family member
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Female,CTS,Count,2019,864,IP - Intimate partner
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Female,CTS,Count,2019,2921,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Female,CTS,Count,2020,896,IP - Intimate partner
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Female,CTS,Count,2020,2763,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2020,1253,IPFM - Intimate partner or family member
Americas,Latin America and the Caribbean,Saint Kitts and Nevis,KNA,Homicide: # of victims,-,Female,MD,Count,1997,3,
Americas,Latin America and the Caribbean,Saint Kitts and Nevis,KNA,Homicide: # of victims,-,Female,MD,Count,1999,0,
Americas,Latin America and the Caribbean,Saint Kitts and Nevis,KNA,Homicide: # of victims,-,Female,MD,Count,2001,2,
Americas,Latin America and the Caribbean,Saint Kitts and Nevis,KNA,Homicide: # of victims,-,Female,MD,Count,2002,0,
Americas,Latin America and the Caribbean,Saint Kitts and Nevis,KNA,Homicide: # of victims,-,Female,MD,Count,2003,0,
Americas,Latin America and the Caribbean,Saint Kitts and Nevis,KNA,Homicide: # of victims,-,Female,MD,Count,2004,0,
Americas,Latin America and the Caribbean,Saint Kitts and Nevis,KNA,Homicide: # of victims,-,Female,CTS,Count,2009,3,
Americas,Latin America and the Caribbean,Saint Kitts and Nevis,KNA,Homicide: # of victims,-,Female,CTS,Count,2010,2,
Americas,Latin America and the Caribbean,Saint Kitts and Nevis,KNA,Homicide: # of victims,-,Female,CTS,Count,2011,1,
Americas,Latin America and the Caribbean,Saint Kitts and Nevis,KNA,Homicide: # of victims,-,Female,CTS,Count,2016,2,
Americas,Latin America and the Caribbean,Saint Kitts and Nevis,KNA,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2016,1,IPFM - Intimate partner or family member
Americas,Latin America and the Caribbean,Saint Kitts and Nevis,KNA,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Female,CTS,Count,2016,1,IP - Intimate partner
Americas,Latin America and the Caribbean,Saint Kitts and Nevis,KNA,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2017,1,IPFM - Intimate partner or family member
Americas,Latin America and the Caribbean,Saint Kitts and Nevis,KNA,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Female,CTS,Count,2017,0,IP - Intimate partner
Americas,Latin America and the Caribbean,Saint Kitts and Nevis,KNA,Homicide: # of victims,-,Female,CTS,Count,2017,3,
Americas,Latin America and the Caribbean,Saint Kitts and Nevis,KNA,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2018,3,IPFM - Intimate partner or family member
Americas,Latin America and the Caribbean,Saint Kitts and Nevis,KNA,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Female,CTS,Count,2018,2,IP - Intimate partner
Americas,Latin America and the Caribbean,Saint Kitts and Nevis,KNA,Homicide: # of victims,-,Female,CTS,Count,2018,4,
Americas,Latin America and the Caribbean,Saint Kitts and Nevis,KNA,Homicide: # of victims,-,Female,CTS,Count,2019,2,
Americas,Latin America and the Caribbean,Saint Kitts and Nevis,KNA,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2019,0,IPFM - Intimate partner or family member
Americas,Latin America and the Caribbean,Saint Kitts and Nevis,KNA,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Female,CTS,Count,2019,0,IP - Intimate partner
Americas,Latin America and the Caribbean,Saint Lucia,LCA,Homicide: # of victims,-,Female,MD,Count,1990,5,
