Region,Subregion,country,iso3_code,Indicator,Disaggregation,Gender,Source,Unit,Year,Value,Footnote
Europe,Eastern Europe,Romania,ROU,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Male,CTS,Count,2019,35,IPFM - Intimate partner or family member
Europe,Eastern Europe,Romania,ROU,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Male,CTS,"Rate per  100,000 population",2019,0.37,IPFM - Intimate partner or family member
Europe,Eastern Europe,Romania,ROU,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2019,54,IPFM - Intimate partner or family member
Europe,Eastern Europe,Romania,ROU,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,"Rate per  100,000 population",2019,0.54,IPFM - Intimate partner or family member
Europe,Eastern Europe,Romania,ROU,Homicide: # of victims,-,Total (all ages),CTS,Count,2020,281,
Europe,Eastern Europe,Romania,ROU,Homicide: # of victims,-,Total (all ages),CTS,"Rate per  100,000 population",2020,1.46,
Europe,Eastern Europe,Romania,ROU,Homicide: # of victims,-,Male,CTS,Count,2020,185,
Europe,Eastern Europe,Romania,ROU,Homicide: # of victims,-,Male,CTS,"Rate per  100,000 population",2020,1.98,
Europe,Eastern Europe,Romania,ROU,Homicide: # of victims,-,Female,CTS,Count,2020,96,
Europe,Eastern Europe,Romania,ROU,Homicide: # of victims,-,Female,CTS,"Rate per  100,000 population",2020,0.97,
Europe,Eastern Europe,Romania,ROU,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),All,CTS,Count,2020,81,IPFM - Intimate partner or family member
Europe,Eastern Europe,Romania,ROU,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),All,CTS,"Rate per  100,000 population",2020,0.42,IPFM - Intimate partner or family member
Europe,Eastern Europe,Romania,ROU,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Male,CTS,Count,2020,37,IPFM - Intimate partner or family member
Europe,Eastern Europe,Romania,ROU,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Male,CTS,"Rate per  100,000 population",2020,0.4,IPFM - Intimate partner or family member
Europe,Eastern Europe,Romania,ROU,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2020,44,IPFM - Intimate partner or family member
Europe,Eastern Europe,Romania,ROU,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,"Rate per  100,000 population",2020,0.45,IPFM - Intimate partner or family member
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Total (all ages),NSO,Count,1990,21145,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Total (all ages),NSO,"Rate per  100,000 population",1990,14.33,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Female,WHO,Count,1990,5107,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Female,WHO,"Rate per  100,000 population",1990,6.51,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Male,WHO,Count,1990,16038,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Male,WHO,"Rate per  100,000 population",1990,23.22,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Total (all ages),NSO,Count,1991,22621,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Total (all ages),NSO,"Rate per  100,000 population",1991,15.28,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Female,WHO,Count,1991,5310,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Female,WHO,"Rate per  100,000 population",1991,6.75,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Male,WHO,Count,1991,17311,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Male,WHO,"Rate per  100,000 population",1991,24.96,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Total (all ages),NSO,Count,1992,33912,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Total (all ages),NSO,"Rate per  100,000 population",1992,22.87,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Female,WHO,Count,1992,7778,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Female,WHO,"Rate per  100,000 population",1992,9.88,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Male,WHO,Count,1992,26134,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Male,WHO,"Rate per  100,000 population",1992,37.59,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Total (all ages),NSO,Count,1993,45060,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Total (all ages),NSO,"Rate per  100,000 population",1993,30.37,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Female,WHO,Count,1993,10618,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Female,WHO,"Rate per  100,000 population",1993,13.48,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Male,WHO,Count,1993,34442,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Male,WHO,"Rate per  100,000 population",1993,49.49,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Total (all ages),NSO,Count,1994,47870,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Total (all ages),NSO,"Rate per  100,000 population",1994,32.27,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Female,WHO,Count,1994,11297,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Female,WHO,"Rate per  100,000 population",1994,14.34,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Male,WHO,Count,1994,36573,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Male,WHO,"Rate per  100,000 population",1994,52.56,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Total (all ages),NSO,Count,1995,45257,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Total (all ages),NSO,"Rate per  100,000 population",1995,30.53,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Female,WHO,Count,1995,10777,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Female,WHO,"Rate per  100,000 population",1995,13.69,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Male,WHO,Count,1995,34480,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Male,WHO,"Rate per  100,000 population",1995,49.59,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Total (all ages),NSO,Count,1996,39083,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Total (all ages),NSO,"Rate per  100,000 population",1996,26.4,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Female,WHO,Count,1996,9643,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Female,WHO,"Rate per  100,000 population",1996,12.27,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Male,WHO,Count,1996,29440,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Male,WHO,"Rate per  100,000 population",1996,42.41,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Total (all ages),NSO,Count,1997,34995,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Total (all ages),NSO,"Rate per  100,000 population",1997,23.69,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Female,WHO,Count,1997,8688,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Female,WHO,"Rate per  100,000 population",1997,11.07,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Male,WHO,Count,1997,26307,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Male,WHO,"Rate per  100,000 population",1997,37.98,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Total (all ages),NSO,Count,1998,33553,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Total (all ages),NSO,"Rate per  100,000 population",1998,22.77,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Female,WHO,Count,1998,8423,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Female,WHO,"Rate per  100,000 population",1998,10.76,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Male,WHO,Count,1998,25130,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Male,WHO,"Rate per  100,000 population",1998,36.39,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Total (all ages),NSO,Count,1999,38225,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Total (all ages),NSO,"Rate per  100,000 population",1999,26.02,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Female,WHO,Count,1999,9870,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Female,WHO,"Rate per  100,000 population",1999,12.64,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Male,WHO,Count,1999,28355,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Male,WHO,"Rate per  100,000 population",1999,41.21,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Total (all ages),NSO,Count,2000,41090,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Total (all ages),NSO,"Rate per  100,000 population",2000,28.07,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Female,WHO,Count,2000,10337,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Female,WHO,"Rate per  100,000 population",2000,13.27,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Male,WHO,Count,2000,30753,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Male,WHO,"Rate per  100,000 population",2000,44.89,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Total (all ages),NSO,Count,2001,42921,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Total (all ages),NSO,"Rate per  100,000 population",2001,29.43,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Female,WHO,Count,2001,10756,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Female,WHO,"Rate per  100,000 population",2001,13.85,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Male,WHO,Count,2001,32165,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Male,WHO,"Rate per  100,000 population",2001,47.19,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Total (all ages),NSO,Count,2002,44252,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Total (all ages),NSO,"Rate per  100,000 population",2002,30.47,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Female,WHO,Count,2002,10716,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Female,WHO,"Rate per  100,000 population",2002,13.84,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Male,WHO,Count,2002,33536,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Male,WHO,"Rate per  100,000 population",2002,49.46,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Total (all ages),NSO,Count,2003,41764,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Total (all ages),NSO,"Rate per  100,000 population",2003,28.88,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Female,WHO,Count,2003,10305,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Female,WHO,"Rate per  100,000 population",2003,13.35,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Male,WHO,Count,2003,31459,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Male,WHO,"Rate per  100,000 population",2003,46.65,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Total (all ages),NSO,Count,2004,39256,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Total (all ages),NSO,"Rate per  100,000 population",2004,27.25,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Female,WHO,Count,2004,9641,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Female,WHO,"Rate per  100,000 population",2004,12.53,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Male,WHO,Count,2004,29615,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Male,WHO,"Rate per  100,000 population",2004,44.13,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Total (all ages),NSO,Count,2005,35636,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Total (all ages),NSO,"Rate per  100,000 population",2005,24.8,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Female,WHO,Count,2005,8849,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Female,WHO,"Rate per  100,000 population",2005,11.52,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Male,WHO,Count,2005,26787,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Male,WHO,"Rate per  100,000 population",2005,40.07,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Total (all ages),NSO,Count,2006,28844,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Total (all ages),NSO,"Rate per  100,000 population",2006,20.11,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Female,WHO,Count,2006,7215,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Female,WHO,"Rate per  100,000 population",2006,9.4,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Male,WHO,Count,2006,21629,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Male,WHO,"Rate per  100,000 population",2006,32.44,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Total (all ages),NSO,Count,2007,25377,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Total (all ages),NSO,"Rate per  100,000 population",2007,17.71,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Female,WHO,Count,2007,6196,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Female,WHO,"Rate per  100,000 population",2007,8.08,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Male,WHO,Count,2007,19181,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Male,WHO,"Rate per  100,000 population",2007,28.82,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Female,NSO,Count,2008,4493,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Female,NSO,"Rate per  100,000 population",2008,5.85,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Male,NSO,Count,2008,13695,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Male,NSO,"Rate per  100,000 population",2008,20.59,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Total (all ages),NSO,Count,2008,18188,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Total (all ages),NSO,"Rate per  100,000 population",2008,12.7,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Female,NSO,Count,2009,4620,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Female,NSO,"Rate per  100,000 population",2009,6.01,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Male,NSO,Count,2009,13039,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Male,NSO,"Rate per  100,000 population",2009,19.61,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Total (all ages),NSO,Count,2009,17659,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Total (all ages),NSO,"Rate per  100,000 population",2009,12.32,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Female,NSO,Count,2010,4358,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Female,NSO,"Rate per  100,000 population",2010,5.66,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Male,NSO,Count,2010,12332,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Male,NSO,"Rate per  100,000 population",2010,18.53,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Total (all ages),NSO,Count,2010,16690,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Total (all ages),NSO,"Rate per  100,000 population",2010,11.63,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Female,NSO,Count,2011,4057,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Female,NSO,"Rate per  100,000 population",2011,5.26,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Male,NSO,Count,2011,12118,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Male,NSO,"Rate per  100,000 population",2011,18.19,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Total (all ages),NSO,Count,2011,16175,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Total (all ages),NSO,"Rate per  100,000 population",2011,11.26,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Female,GSH Revision,Count,2012,4239,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Female,GSH Revision,"Rate per  100,000 population",2012,5.49,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Male,GSH Revision,Count,2012,128,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Male,GSH Revision,"Rate per  100,000 population",2012,17.99,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Total (all ages),GSH Revision,Count,2012,16247,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Total (all ages),GSH Revision,"Rate per  100,000 population",2012,11.28,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Female,GSH Revision,Count,2013,4021,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Female,GSH Revision,"Rate per  100,000 population",2013,5.19,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Male,GSH Revision,Count,2013,12012,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Male,GSH Revision,"Rate per  100,000 population",2013,17.96,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Total (all ages),GSH Revision,Count,2013,16033,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Total (all ages),GSH Revision,"Rate per  100,000 population",2013,11.11,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),All,CTS,Count,2014,2577,IPFM - Intimate partner or family member
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),All,CTS,"Rate per  100,000 population",2014,1.78,IPFM - Intimate partner or family member
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Male,CTS,Count,2014,1398,IPFM - Intimate partner or family member
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Male,CTS,"Rate per  100,000 population",2014,2.09,IPFM - Intimate partner or family member
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2014,1179,IPFM - Intimate partner or family member
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,"Rate per  100,000 population",2014,1.52,IPFM - Intimate partner or family member
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,All,CTS,Count,2014,1434,IP - Intimate partner
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,All,CTS,"Rate per  100,000 population",2014,0.99,IP - Intimate partner
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Male,CTS,Count,2014,642,IP - Intimate partner
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Male,CTS,"Rate per  100,000 population",2014,0.96,IP - Intimate partner
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Female,CTS,Count,2014,792,IP - Intimate partner
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Female,CTS,"Rate per  100,000 population",2014,1.02,IP - Intimate partner
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Female,GSH Revision,Count,2014,4191,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Female,GSH Revision,"Rate per  100,000 population",2014,5.4,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Male,GSH Revision,Count,2014,12325,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Male,GSH Revision,"Rate per  100,000 population",2014,18.39,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Total (all ages),GSH Revision,Count,2014,16516,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Total (all ages),GSH Revision,"Rate per  100,000 population",2014,11.42,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Female,CTS,Count,2015,4154,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Female,CTS,"Rate per  100,000 population",2015,5.34,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Male,CTS,Count,2015,11710,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Male,CTS,"Rate per  100,000 population",2015,17.43,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),All,CTS,Count,2015,2874,IPFM - Intimate partner or family member
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),All,CTS,"Rate per  100,000 population",2015,1.98,IPFM - Intimate partner or family member
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Male,CTS,Count,2015,1579,IPFM - Intimate partner or family member
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Male,CTS,"Rate per  100,000 population",2015,2.35,IPFM - Intimate partner or family member
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2015,1295,IPFM - Intimate partner or family member
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,"Rate per  100,000 population",2015,1.66,IPFM - Intimate partner or family member
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,All,CTS,Count,2015,1565,IP - Intimate partner
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,All,CTS,"Rate per  100,000 population",2015,1.08,IP - Intimate partner
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Male,CTS,Count,2015,712,IP - Intimate partner
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Male,CTS,"Rate per  100,000 population",2015,1.06,IP - Intimate partner
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Female,CTS,Count,2015,853,IP - Intimate partner
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Female,CTS,"Rate per  100,000 population",2015,1.1,IP - Intimate partner
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Total (all ages),GSH Revision,Count,2015,16646,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Total (all ages),GSH Revision,"Rate per  100,000 population",2015,11.48,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Female,CTS,Count,2016,4152,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Female,CTS,"Rate per  100,000 population",2016,5.33,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Male,CTS,Count,2016,11709,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims,-,Male,CTS,"Rate per  100,000 population",2016,17.4,
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),All,CTS,Count,2016,2810,IPFM - Intimate partner or family member
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),All,CTS,"Rate per  100,000 population",2016,1.93,IPFM - Intimate partner or family member
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Male,CTS,Count,2016,1506,IPFM - Intimate partner or family member
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Male,CTS,"Rate per  100,000 population",2016,2.24,IPFM - Intimate partner or family member
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2016,1304,IPFM - Intimate partner or family member
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,"Rate per  100,000 population",2016,1.67,IPFM - Intimate partner or family member
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,All,CTS,Count,2016,1576,IP - Intimate partner
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,All,CTS,"Rate per  100,000 population",2016,1.08,IP - Intimate partner
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Male,CTS,Count,2016,716,IP - Intimate partner
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Male,CTS,"Rate per  100,000 population",2016,1.06,IP - Intimate partner
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Female,CTS,Count,2016,860,IP - Intimate partner
Europe,Eastern Europe,Russian Federation,RUS,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Female,CTS,"Rate per  100,000 population",2016,1.1,IP - Intimate partner
