,Region,Subregion,country,iso3_code,Indicator,Disaggregation,Gender,Source,Unit,Year,Value,Footnote
18293,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Male,MD,"Rate per  100,000 population",1992,47.07,
18294,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Total (all ages),NP,Count,1993,954,
18295,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Total (all ages),NP,"Rate per  100,000 population",1993,27.23,
18296,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Female,MD,Count,1993,99,
18297,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Female,MD,"Rate per  100,000 population",1993,5.48,
18298,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Male,MD,Count,1993,854,
18299,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Male,MD,"Rate per  100,000 population",1993,50.58,
18300,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Total (all ages),NP,Count,1994,995,
18301,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Total (all ages),NP,"Rate per  100,000 population",1994,28.13,
18302,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Female,MD,Count,1994,84,
18303,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Female,MD,"Rate per  100,000 population",1994,4.59,
18304,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Male,MD,Count,1994,910,
18305,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Male,MD,"Rate per  100,000 population",1994,53.43,
18306,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Total (all ages),NP,Count,1995,864,
18307,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Total (all ages),NP,"Rate per  100,000 population",1995,24.22,
18308,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Female,MD,Count,1995,78,
18309,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Female,MD,"Rate per  100,000 population",1995,4.23,
18310,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Male,MD,Count,1995,785,
18311,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Male,MD,"Rate per  100,000 population",1995,45.72,
18312,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Total (all ages),NP,Count,1996,868,
18313,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Total (all ages),NP,"Rate per  100,000 population",1996,24.14,
18314,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Female,MD,Count,1996,76,
18315,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Female,MD,"Rate per  100,000 population",1996,4.11,
18316,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Male,MD,Count,1996,791,
18317,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Male,MD,"Rate per  100,000 population",1996,45.69,
18318,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Total (all ages),NP,Count,1997,724,
18319,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Total (all ages),NP,"Rate per  100,000 population",1997,19.99,
18320,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Female,MD,Count,1997,58,
18321,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Female,MD,"Rate per  100,000 population",1997,3.12,
18322,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Male,MD,Count,1997,665,
18323,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Male,MD,"Rate per  100,000 population",1997,38.16,
18324,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Total (all ages),NP,Count,1998,652,
18325,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Total (all ages),NP,"Rate per  100,000 population",1998,17.89,
18326,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Female,MD,Count,1998,59,
18327,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Female,MD,"Rate per  100,000 population",1998,3.13,
18328,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Male,MD,Count,1998,592,
18329,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Male,MD,"Rate per  100,000 population",1998,33.81,
18330,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Total (all ages),NP,Count,1999,593,
18331,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Total (all ages),NP,"Rate per  100,000 population",1999,16.2,
18332,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Female,MD,Count,1999,56,
18333,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Female,MD,"Rate per  100,000 population",1999,2.96,
18334,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Male,MD,Count,1999,536,
18335,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Male,MD,"Rate per  100,000 population",1999,30.5,
18336,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Female,NSO,Count,2000,74,
18337,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Female,NSO,"Rate per  100,000 population",2000,3.88,
18338,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Male,NSO,Count,2000,660,
18339,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Male,NSO,"Rate per  100,000 population",2000,37.42,
18340,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Total (all ages),NSO,Count,2000,734,
18341,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Total (all ages),NSO,"Rate per  100,000 population",2000,20.01,
18342,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Female,NSO,Count,2001,69,
18343,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Female,NSO,"Rate per  100,000 population",2001,3.62,
18344,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Male,NSO,Count,2001,733,
18345,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Male,NSO,"Rate per  100,000 population",2001,41.57,
18346,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Total (all ages),NSO,Count,2001,802,
18347,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Total (all ages),NSO,"Rate per  100,000 population",2001,21.85,
18348,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Female,NSO,Count,2002,63,
18349,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Female,NSO,"Rate per  100,000 population",2002,3.31,
18350,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Male,NSO,Count,2002,757,
18351,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Male,NSO,"Rate per  100,000 population",2002,43.03,
18352,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Total (all ages),NSO,Count,2002,820,
18353,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Total (all ages),NSO,"Rate per  100,000 population",2002,22.38,
18354,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Female,NSO,Count,2003,59,
18355,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Female,NSO,"Rate per  100,000 population",2003,3.1,
18356,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Male,NSO,Count,2003,759,
18357,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Male,NSO,"Rate per  100,000 population",2003,43.3,
18358,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Total (all ages),NSO,Count,2003,818,
18359,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Total (all ages),NSO,"Rate per  100,000 population",2003,22.39,
18360,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Female,NSO,Count,2004,68,
18361,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Female,NSO,"Rate per  100,000 population",2004,3.59,
18362,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Male,NSO,Count,2004,775,
18363,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Male,NSO,"Rate per  100,000 population",2004,44.37,
18364,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Total (all ages),NSO,Count,2004,843,
18365,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Total (all ages),NSO,"Rate per  100,000 population",2004,23.15,
18366,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Female,NSO,Count,2005,66,
18367,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Female,NSO,"Rate per  100,000 population",2005,3.49,
18368,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Male,NSO,Count,2005,759,
18369,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Male,NSO,"Rate per  100,000 population",2005,43.59,
18370,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Total (all ages),NSO,Count,2005,825,
18371,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Total (all ages),NSO,"Rate per  100,000 population",2005,22.72,
18372,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Female,NSO,Count,2006,45,
18373,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Female,NSO,"Rate per  100,000 population",2006,2.39,
18374,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Male,NSO,Count,2006,738,
18375,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Male,NSO,"Rate per  100,000 population",2006,42.47,
18376,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Total (all ages),NSO,Count,2006,783,
18377,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Total (all ages),NSO,"Rate per  100,000 population",2006,21.61,
18378,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Female,NSO,Count,2007,50,
18379,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Female,NSO,"Rate per  100,000 population",2007,2.66,
18380,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Male,NSO,Count,2007,724,
18381,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Male,NSO,"Rate per  100,000 population",2007,41.73,
18382,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Total (all ages),NSO,Count,2007,774,
18383,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Total (all ages),NSO,"Rate per  100,000 population",2007,21.4,
18384,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Female,NSO,Count,2008,64,
18385,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Female,NSO,"Rate per  100,000 population",2008,3.41,
18386,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Male,NSO,Count,2008,810,
18387,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Male,NSO,"Rate per  100,000 population",2008,46.77,
18388,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Total (all ages),NSO,Count,2008,874,
18389,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Total (all ages),NSO,"Rate per  100,000 population",2008,24.22,
18390,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Female,NSO,Count,2009,56,
18391,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Female,NSO,"Rate per  100,000 population",2009,3,
18392,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Male,NSO,Count,2009,,
18393,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Male,NSO,"Rate per  100,000 population",2009,52.11,
18394,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Total (all ages),NSO,Count,2009,956,
18395,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Total (all ages),NSO,"Rate per  100,000 population",2009,26.58,
18396,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Female,NSO,Count,2010,64,
18397,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Female,NSO,"Rate per  100,000 population",2010,3.44,
18398,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Male,NSO,Count,2010,966,
18399,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Male,NSO,"Rate per  100,000 population",2010,56.19,
18400,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Total (all ages),NSO,Count,2010,1030,
18401,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Total (all ages),NSO,"Rate per  100,000 population",2010,28.77,
18402,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Female,NSO,Count,2011,82,
18403,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Female,NSO,"Rate per  100,000 population",2011,4.43,
18404,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Male,NSO,Count,2011,1097,
18405,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Male,NSO,"Rate per  100,000 population",2011,64.18,
18406,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Total (all ages),NSO,Count,2011,1179,
18407,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Total (all ages),NSO,"Rate per  100,000 population",2011,33.12,
18408,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Female,NSO,Count,2012,83,
18409,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Female,NSO,"Rate per  100,000 population",2012,4.51,
18410,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Male,NSO,Count,2012,932,
18411,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Male,NSO,"Rate per  100,000 population",2012,54.92,
18412,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Total (all ages),NSO,Count,2012,1015,
18413,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Total (all ages),NSO,"Rate per  100,000 population",2012,28.7,
18414,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Female,NSO,Count,2013,53,
18415,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Female,NSO,"Rate per  100,000 population",2013,2.91,
18416,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Male,NSO,Count,2013,871,
18417,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Male,NSO,"Rate per  100,000 population",2013,51.84,
18418,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Total (all ages),NSO,Count,2013,924,
18419,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Total (all ages),NSO,"Rate per  100,000 population",2013,26.37,
18420,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Female,NSO,Count,2014,52,
18421,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Female,NSO,"Rate per  100,000 population",2014,2.89,
18422,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Male,NSO,Count,2014,652,
18423,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Male,NSO,"Rate per  100,000 population",2014,39.41,
18424,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Total (all ages),NSO,Count,2014,704,
18425,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Total (all ages),NSO,"Rate per  100,000 population",2014,20.38,
18426,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Female,NSO,Count,2015,37,
18427,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Female,NSO,"Rate per  100,000 population",2015,2.1,
18428,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Male,NSO,Count,2015,577,
18429,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Male,NSO,"Rate per  100,000 population",2015,35.67,
18430,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Female,NSO,Count,2016,56,
18431,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Female,NSO,"Rate per  100,000 population",2016,3.26,
18432,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Male,NSO,Count,2016,648,
18433,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Male,NSO,"Rate per  100,000 population",2016,41.33,
18434,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Female,CTS,Count,2017,34,
18435,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Female,CTS,"Rate per  100,000 population",2017,2.05,
18436,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Male,CTS,Count,2017,645,
18437,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Male,CTS,"Rate per  100,000 population",2017,42.78,
18438,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,All,CTS,Count,2017,14,IP - Intimate partner
18439,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,All,CTS,"Rate per  100,000 population",2017,0.44,IP - Intimate partner
18440,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Male,CTS,Count,2017,2,IP - Intimate partner
18441,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Male,CTS,"Rate per  100,000 population",2017,0.13,IP - Intimate partner
18442,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Female,CTS,Count,2017,12,IP - Intimate partner
18443,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Female,CTS,"Rate per  100,000 population",2017,0.72,IP - Intimate partner
18444,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Total (all ages),NSO,Count,2017,729,
18445,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Total (all ages),NSO,"Rate per  100,000 population",2017,23.04,
18446,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Female,CTS,Count,2018,51,
18447,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Female,CTS,"Rate per  100,000 population",2018,3.2,
18448,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Male,CTS,Count,2018,590,
18449,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Male,CTS,"Rate per  100,000 population",2018,40.82,
18450,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,All,CTS,Count,2018,26,IP - Intimate partner
18451,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,All,CTS,"Rate per  100,000 population",2018,0.86,IP - Intimate partner
18452,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Male,CTS,Count,2018,3,IP - Intimate partner
18453,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Male,CTS,"Rate per  100,000 population",2018,0.21,IP - Intimate partner
18454,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Female,CTS,Count,2018,23,IP - Intimate partner
18455,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Female,CTS,"Rate per  100,000 population",2018,1.44,IP - Intimate partner
18456,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Total (all ages),NSO,Count,2018,641,
18457,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Total (all ages),NSO,"Rate per  100,000 population",2018,21.09,
18458,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Female,NSO,Count,2019,38,
18459,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Female,NSO,"Rate per  100,000 population",2019,2.47,
18460,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Male,NSO,Count,2019,568,
18461,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Male,NSO,"Rate per  100,000 population",2019,40.81,
18462,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Total (all ages),NSO,Count,2019,606,
18463,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Total (all ages),NSO,"Rate per  100,000 population",2019,20.66,
18464,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),All,External,Count,2019,10,IPFM - Intimate partner or family member
18465,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),All,External,"Rate per  100,000 population",2019,0.34,IPFM - Intimate partner or family member
18466,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Male,External,Count,2019,0,IPFM - Intimate partner or family member
18467,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Male,External,"Rate per  100,000 population",2019,0,IPFM - Intimate partner or family member
18468,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,External,Count,2019,10,IPFM - Intimate partner or family member
18469,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,External,"Rate per  100,000 population",2019,0.65,IPFM - Intimate partner or family member
18470,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Male,External,Count,2020,483,
18471,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Male,External,"Rate per  100,000 population",2020,35.63,
18472,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Total (all ages),External,Count,2020,529,
18473,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Total (all ages),External,"Rate per  100,000 population",2020,18.49,
18474,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Female,External,Count,2020,46,
18475,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims,-,Female,External,"Rate per  100,000 population",2020,3.06,
18476,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),All,External,Count,2020,9,IPFM - Intimate partner or family member
18477,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),All,External,"Rate per  100,000 population",2020,0.31,IPFM - Intimate partner or family member
18478,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Male,External,Count,2020,1,IPFM - Intimate partner or family member
18479,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Male,External,"Rate per  100,000 population",2020,0.07,IPFM - Intimate partner or family member
18480,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,External,Count,2020,8,IPFM - Intimate partner or family member
18481,Americas,Latin America and the Caribbean,Puerto Rico,PRI,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,External,"Rate per  100,000 population",2020,0.53,IPFM - Intimate partner or family member
18482,Asia,Western Asia,Qatar,QAT,Homicide: # of victims,-,Total (all ages),UNSDC,Count,1990,4,
18483,Asia,Western Asia,Qatar,QAT,Homicide: # of victims,-,Total (all ages),UNSDC,"Rate per  100,000 population",1990,0.84,
18484,Asia,Western Asia,Qatar,QAT,Homicide: # of victims,-,Total (all ages),UNSDC,Count,1991,4,
18485,Asia,Western Asia,Qatar,QAT,Homicide: # of victims,-,Total (all ages),UNSDC,"Rate per  100,000 population",1991,0.82,
18486,Asia,Western Asia,Qatar,QAT,Homicide: # of victims,-,Total (all ages),UNSDC,Count,1992,6,
18487,Asia,Western Asia,Qatar,QAT,Homicide: # of victims,-,Total (all ages),UNSDC,"Rate per  100,000 population",1992,1.21,
18488,Asia,Western Asia,Qatar,QAT,Homicide: # of victims,-,Total (all ages),UNSDC,Count,1993,4,
18489,Asia,Western Asia,Qatar,QAT,Homicide: # of victims,-,Total (all ages),UNSDC,"Rate per  100,000 population",1993,0.8,
18490,Asia,Western Asia,Qatar,QAT,Homicide: # of victims,-,Total (all ages),UNSDC,Count,1994,5,
18491,Asia,Western Asia,Qatar,QAT,Homicide: # of victims,-,Total (all ages),UNSDC,"Rate per  100,000 population",1994,0.99,
18492,Asia,Western Asia,Qatar,QAT,Homicide: # of victims,-,Total (all ages),UNSDC,Count,1998,2,
18493,Asia,Western Asia,Qatar,QAT,Homicide: # of victims,-,Total (all ages),UNSDC,"Rate per  100,000 population",1998,0.36,
18494,Asia,Western Asia,Qatar,QAT,Homicide: # of victims,-,Total (all ages),UNSDC,Count,1999,3,
